"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000136161",160.321344454943,0.363087869006874,0.139969061862418,2.59405803093666,0.0094850475904494,0.0168919820456354,"RCBTB2","1102","RCC1 and BTB domain containing protein 2"
"ENSG00000181638",151.883578532513,0.374225222230053,0.1442773633125,2.59379027754683,0.00949243704390665,0.0169028755620282,"ZFP41","286128","ZFP41 zinc finger protein"
"ENSG00000106266",1033.52672433223,0.17060845650081,0.0657964707825901,2.59297276087265,0.00951503063427013,0.016940836043482,"SNX8","29886","sorting nexin 8"
"ENSG00000134590",3815.36491928262,0.126592737124457,0.0488297990188636,2.59253037424037,0.00952727679627141,0.0169603659573887,"RTL8C","8933","retrotransposon Gag like 8C"
"ENSG00000106479",165.238419093737,0.3540000697273,0.136581935675811,2.59185131603019,0.0095461018555311,0.0169916007565216,"ZNF862","643641","zinc finger protein 862"
"ENSG00000102178",518.488700931793,-0.215378098647135,0.0831538635980705,-2.59011535156296,0.00959437765908664,0.0170752410649858,"UBL4A","8266","ubiquitin like 4A"
"ENSG00000182973",208.102439148894,-0.340979546916135,0.131667719433724,-2.58969737140293,0.00960603382351592,0.0170936952363261,"CNOT10","25904","CCR4-NOT transcription complex subunit 10"
"ENSG00000075651",239.030000774606,0.304542673746458,0.117605792939641,2.58952102727422,0.00961095529769174,0.0171001618571925,"PLD1","5337","phospholipase D1"
"ENSG00000142669",7227.84113612995,-0.104712761711265,0.0404396194637674,-2.58936070862596,0.0096154314778322,0.0171058345685196,"SH3BGRL3","83442","SH3 domain binding glutamate rich protein like 3"
"ENSG00000153339",769.817864024404,0.185505872476752,0.0716511823093538,2.58901341886909,0.00962513436333907,0.0171208028142319,"TRAPPC8","22878","trafficking protein particle complex subunit 8"
"ENSG00000167113",299.081432386331,0.288033904755615,0.111311717516562,2.58763328050129,0.00966378020803199,0.0171872427320676,"COQ4","51117","coenzyme Q4"
"ENSG00000123977",7.7689511600731,-1.77366713545258,0.685529494470382,-2.58729514887301,0.00967326944680498,0.0172018161457309,"DAW1","164781","dynein assembly factor with WD repeats 1"
"ENSG00000169087",55.8642672237153,0.615359143266665,0.237870941847712,2.58694541874991,0.00968309292028894,0.017216979942072,"HSPBAP1","79663","HSPB1 associated protein 1"
"ENSG00000167702",93.8796833062304,0.459649347842657,0.177700614505301,2.58665030012569,0.00969138934344396,0.0172271190122621,"KIFC2","90990","kinesin family member C2"
"ENSG00000175287",27.3782957966537,-0.850196162174871,0.32868070764182,-2.58669323269613,0.00969018202228164,0.0172271190122621,"PHYHD1","254295","phytanoyl-CoA dioxygenase domain containing 1"
"ENSG00000082438",42.5642434879607,-0.700225471140965,0.270730440308344,-2.58643051126225,0.00969757220004305,0.0172335341050096,"COBLL1","22837","cordon-bleu WH2 repeat protein like 1"
"ENSG00000182318",112.387732135253,0.432326939676907,0.167152012394977,2.58642976224136,0.00969759327667834,0.0172335341050096,"ZSCAN22","342945","zinc finger and SCAN domain containing 22"
"ENSG00000108176",26.5645660780934,0.915583631481775,0.354206844567378,2.58488407416309,0.00974117434365205,0.0173086659039982,"DNAJC12","56521","DnaJ heat shock protein family (Hsp40) member C12"
"ENSG00000131143",2462.32899912259,0.125572438273304,0.0485887322269269,2.58439421071608,0.0097550225487513,0.0173309536506842,"COX4I1","1327","cytochrome c oxidase subunit 4I1"
"ENSG00000137038",347.791197045336,0.249725288900486,0.0966720231690057,2.58322191585777,0.00978823402354436,0.0173876319781619,"DMAC1","90871","distal membrane arm assembly component 1"
"ENSG00000132664",228.76189745289,0.304012934360164,0.117753816421885,2.5817671443527,0.00982958823537563,0.0174587578152259,"POLR3F","10621","RNA polymerase III subunit F"
"ENSG00000162062",55.9320395183623,-0.600817426447742,0.232752672601552,-2.58135564989313,0.00984131383694773,0.0174772470092713,"TEDC2","80178","tubulin epsilon and delta complex 2"
"ENSG00000225828",14.8624957865477,1.18707633062826,0.460156329432964,2.57972400834094,0.00988793050890864,0.01755768623253,"FAM229A","100128071","family with sequence similarity 229 member A"
"ENSG00000174197",711.531252822798,0.209177284168108,0.0811304347470188,2.57828378240996,0.00992924171786184,0.0176286844668682,"MGA","23269","MAX dimerization protein MGA"
"ENSG00000071967",2372.79051319453,-0.133812044708878,0.0519158724678761,-2.57747849256846,0.00995240748152476,0.0176674520408463,"CYBRD1","79901","cytochrome b reductase 1"
"ENSG00000189171",822.206224766748,0.183874834514238,0.0713462086571978,2.57721942027382,0.00995987044059792,0.0176783374571725,"S100A13","6284","S100 calcium binding protein A13"
"ENSG00000176124",24.5622926438508,-0.890832527013265,0.346034400879122,-2.57440452379894,0.0100412795856447,0.0178204536954213,"DLEU1","10301","deleted in lymphocytic leukemia 1"
"ENSG00000174939",184.470333046238,-0.339492121745053,0.131879971624745,-2.57425079458656,0.0100457425798977,0.017825992377582,"ASPHD1","253982","aspartate beta-hydroxylase domain containing 1"
"ENSG00000179627",63.3459240559449,-0.560561608581596,0.21779970097153,-2.57374829295505,0.0100603432988029,0.0178495163898877,"ZBTB42","100128927","zinc finger and BTB domain containing 42"
"ENSG00000077232",2851.93635364337,-0.120409273834969,0.0467854450151474,-2.57364814625541,0.0100632554250816,0.0178522984581185,"DNAJC10","54431","DnaJ heat shock protein family (Hsp40) member C10"
"ENSG00000187608",350.71686801731,0.257025132649937,0.0999768952814621,2.570845313073,0.0101450630048966,0.0179950222797859,"ISG15","9636","ISG15 ubiquitin like modifier"
"ENSG00000118246",469.586134686678,-0.22542284336597,0.0876934365287297,-2.57057828144434,0.0101528877894467,0.0180064969447765,"FASTKD2","22868","FAST kinase domains 2"
"ENSG00000180537",107.750960121623,-0.435106796245498,0.16928300057576,-2.5702923197582,0.0101612732363054,0.0180189627669705,"RNF182","221687","ring finger protein 182"
"ENSG00000198521",128.237575087207,0.39558745782426,0.153911867177459,2.57022064041463,0.0101633761041906,0.0180202858651527,"ZNF43","7594","zinc finger protein 43"
"ENSG00000166343",14.6372753137386,1.20676771266503,0.469560989929841,2.56999141441741,0.0101701035434028,0.0180298071627704,"MSS51","118490","MSS51 mitochondrial translational activator"
"ENSG00000143740",504.369009306209,0.222639920345024,0.0866415822199929,2.56966591145249,0.0101796633793261,0.0180443465907126,"SNAP47","116841","synaptosome associated protein 47"
"ENSG00000197959",13.1352556097486,1.30784793669647,0.509087543390828,2.56900400270142,0.0101991279397316,0.018076436788833,"DNM3","26052","dynamin 3"
"ENSG00000163719",470.188968013353,0.226202705724724,0.0880592040167923,2.56875710211495,0.0102063969546803,0.0180869065179539,"MTMR14","64419","myotubularin related protein 14"
"ENSG00000101152",3179.40698555269,0.116228712098131,0.0452562958375687,2.56823299271537,0.0102218425789968,0.0181118614106504,"DNAJC5","80331","DnaJ heat shock protein family (Hsp40) member C5"
"ENSG00000006607",711.870737397137,0.193420361367658,0.0753250106675272,2.5678106070424,0.01023430551999,0.0181315253990272,"FARP2","9855","FERM, ARH/RhoGEF and pleckstrin domain protein 2"
"ENSG00000198393",156.473636039016,0.363074106334263,0.141403914899421,2.5676382905842,0.0102393937849052,0.0181381205989746,"ZNF26","7574","zinc finger protein 26"
"ENSG00000197780",1069.94994892699,0.166181340490454,0.0647279965748252,2.56737963916972,0.010247035627762,0.0181492368593059,"TAF13","6884","TATA-box binding protein associated factor 13"
"ENSG00000087085",12.5329485078226,1.29069889666622,0.503128937043284,2.56534419238778,0.0103073501852888,0.0182536300214674,"ACHE","43","acetylcholinesterase (Cartwright blood group)"
"ENSG00000212907",11688.8894929089,0.112359504158177,0.0438021697867382,2.56515840893789,0.0103128710433005,0.0182609722966428,"ND4L","4539","NADH dehydrogenase subunit 4L"
"ENSG00000169750",154.197773533724,-0.369311178399488,0.143980126267593,-2.56501496403127,0.010317135542841,0.0182660882804605,"RAC3","5881","Rac family small GTPase 3"
"ENSG00000214113",214.735165416295,-0.313991394702936,0.122468571607402,-2.56385283654242,0.0103517425435107,0.0183249159620031,"LYRM4","57128","LYR motif containing 4"
"ENSG00000042753",2227.81747173907,0.132499906833647,0.0516869657514541,2.56350716098902,0.0103620563324847,0.0183407292388142,"AP2S1","1175","adaptor related protein complex 2 subunit sigma 1"
"ENSG00000119698",5.20954676196381,-2.1640849097244,0.844337290854725,-2.56305736245961,0.0103754904894071,0.0183620605836516,"PPP4R4","57718","protein phosphatase 4 regulatory subunit 4"
"ENSG00000101473",245.288129949455,0.288365369672596,0.112529043046159,2.56258617212545,0.0103895801764208,0.0183845462167894,"ACOT8","10005","acyl-CoA thioesterase 8"
"ENSG00000128534",273.76963216308,0.279918779086996,0.10925598980741,2.56204515267693,0.0104057789116309,0.0184107573603678,"LSM8","51691","LSM8 homolog, U6 small nuclear RNA associated"
"ENSG00000140374",1377.69081823021,0.147515364327955,0.0575890526747629,2.5615174668883,0.0104216000668378,0.018436293565229,"ETFA","2108","electron transfer flavoprotein subunit alpha"
"ENSG00000099910",260.047945741284,-0.291490018553368,0.113811101378879,-2.56117386636118,0.0104319134520522,0.0184520807657686,"KLHL22","84861","kelch like family member 22"
"ENSG00000092068",9.57074493774261,1.52017021153066,0.59394115404367,2.55946266929145,0.0104834114511381,0.0185407018500688,"SLC7A8","23428","solute carrier family 7 member 8"
"ENSG00000141446",213.671750890109,0.327005499002893,0.127781689126612,2.55909513513225,0.0104945017493758,0.0185578447923325,"ESCO1","114799","establishment of sister chromatid cohesion N-acetyltransferase 1"
"ENSG00000170889",5112.92278106389,-0.109540101810717,0.0428097295781101,-2.55876649748163,0.0105044271876965,0.0185729235765423,"RPS9","6203","ribosomal protein S9"
"ENSG00000156508",110819.879776256,0.0948322820685021,0.0370633371008317,2.5586547107323,0.0105078052481181,0.0185764234401045,"EEF1A1","1915","eukaryotic translation elongation factor 1 alpha 1"
"ENSG00000137821",152.288127816222,0.377119103135723,0.147409968236183,2.55830123056193,0.010518493351631,0.0185928438509932,"LRRC49","54839","leucine rich repeat containing 49"
"ENSG00000106077",110.05446670054,-0.451780820943738,0.17660621271672,-2.5581253003166,0.0105238165199879,0.0185997779133039,"ABHD11","83451","abhydrolase domain containing 11"
"ENSG00000173267",35.0374455146408,-0.758367631768157,0.296588894478463,-2.55696570534682,0.0105589626853027,0.0186594122387162,"SNCG","6623","synuclein gamma"
"ENSG00000166170",656.676753312573,-0.190482116863389,0.0745306102732317,-2.55575683823164,0.010595713354686,0.0187218657412451,"BAG5","9529","BAG cochaperone 5"
"ENSG00000126821",481.106123226081,-0.21967928610162,0.0859707773739686,-2.55527858200032,0.0106102841609268,0.0187451176144493,"SGPP1","81537","sphingosine-1-phosphate phosphatase 1"
"ENSG00000145431",1452.6644956388,0.161408475895877,0.063168031463355,2.55522409289441,0.0106119453850255,0.0187455590642251,"PDGFC","56034","platelet derived growth factor C"
"ENSG00000077044",380.759252160411,0.235803202684132,0.0923010962543578,2.55471724879973,0.0106274087641725,0.0187703780858696,"DGKD","8527","diacylglycerol kinase delta"
"ENSG00000136141",442.274899390727,0.225544291523587,0.0882902478495618,2.55457762343009,0.0106316721336091,0.0187754114185077,"LRCH1","23143","leucine rich repeats and calponin homology domain containing 1"
"ENSG00000197140",11.3083186602891,1.37659757436082,0.539109016255875,2.55346791252227,0.0106656105499462,0.0188328422393493,"ADAM32","203102","ADAM metallopeptidase domain 32"
"ENSG00000102871",256.319077815926,0.286152963731512,0.112069778318122,2.55334638852622,0.0106693329787302,0.0188369108897374,"TRADD","8717","TNFRSF1A associated via death domain"
"ENSG00000234776",4.54168150825213,2.45051261713516,0.959965792482926,2.55270826973633,0.0106888983048958,0.0188689456785786,"FREY1","143678","Frey regulator of sperm-oocyte fusion 1"
"ENSG00000134905",597.300549636718,-0.203975276629017,0.0799746449947965,-2.55049930690269,0.0107568737949467,0.0189864183049146,"CARS2","79587","cysteinyl-tRNA synthetase 2, mitochondrial"
"ENSG00000198276",387.200242554593,0.237006479510618,0.0929348446889616,2.55024345608842,0.0107647717675059,0.0189978339909663,"UCKL1","54963","uridine-cytidine kinase 1 like 1"
"ENSG00000156172",27.2339220478063,-0.830963726390268,0.325967798908508,-2.54922028854605,0.0107964079380996,0.0190511346132375,"CFAP418","157657","cilia and flagella associated protein 418"
"ENSG00000132205",12.3154083700823,1.33554167690648,0.52397464060211,2.54886701267028,0.0108073503493451,0.0190679101142404,"EMILIN2","84034","elastin microfibril interfacer 2"
"ENSG00000044446",171.251423510404,-0.351746976507992,0.13813306584316,-2.54643574556851,0.0108829244821795,0.0191961491331087,"PHKA2","5256","phosphorylase kinase regulatory subunit alpha 2"
"ENSG00000151332",182.315202724757,-0.399509214330959,0.156887132859175,-2.54647533580441,0.0108816900967024,0.0191961491331087,"MBIP","51562","MAP3K12 binding inhibitory protein 1"
"ENSG00000119906",720.436419723034,0.187041033938999,0.0734581807570211,2.54622469562209,0.0108895069167981,0.0192052092509511,"SLF2","55719","SMC5-SMC6 complex localization factor 2"
"ENSG00000162614",1952.13253132573,-0.136966403036814,0.0538134907028809,-2.54520569559487,0.0109213383101723,0.0192587912155747,"NEXN","91624","nexilin F-actin binding protein"
"ENSG00000185133",16.928815188024,-1.08434072003755,0.426057473462325,-2.54505738680214,0.0109259780482177,0.0192644152975478,"INPP5J","27124","inositol polyphosphate-5-phosphatase J"
"ENSG00000131779",417.807609054526,0.229548633848176,0.0902632892621027,2.54310069713527,0.0109873559468559,0.0193651281502536,"PEX11B","8799","peroxisomal biogenesis factor 11 beta"
"ENSG00000137601",338.027578698257,-0.250379660596715,0.0984530222233149,-2.54313839171736,0.0109861706461387,0.0193651281502536,"NEK1","4750","NIMA related kinase 1"
"ENSG00000080031",5.03117335325514,-2.17011069009684,0.853333824787383,-2.54309700032991,0.0109874721984875,0.0193651281502536,"PTPRH","5794","protein tyrosine phosphatase receptor type H"
"ENSG00000181396",508.939480348618,0.228659275282574,0.0899210291601709,2.54288988257994,0.0109939870753349,0.0193740395826719,"OGFOD3","79701","2-oxoglutarate and iron dependent oxygenase domain containing 3"
"ENSG00000204922",69.9305876631895,-0.529653511583377,0.208324979952041,-2.54243879781152,0.0110081878000371,0.019396491159471,"UQCC3","790955","ubiquinol-cytochrome c reductase complex assembly factor 3"
"ENSG00000028310",657.50702285673,-0.190708565673796,0.0750320721194117,-2.54169397548141,0.0110316714333421,0.0194352911497081,"BRD9","65980","bromodomain containing 9"
"ENSG00000163946",834.605841420645,-0.174085506416497,0.0685301762608625,-2.54027518846347,0.0110765277920173,0.0195117297259382,"TASOR","23272","transcription activation suppressor"
"ENSG00000104093",551.21394489835,-0.218806913130013,0.0861819235809167,-2.53889567601231,0.0111202977379138,0.0195862345252581,"DMXL2","23312","Dmx like 2"
"ENSG00000147799",131.652002617744,-0.406412582308826,0.160092285191312,-2.53861441120138,0.0111292406984704,0.0195993867617454,"ARHGAP39","80728","Rho GTPase activating protein 39"
"ENSG00000129480",209.497878851033,-0.315398296005531,0.124257459133922,-2.53826448893986,0.0111403755756903,0.0196163951208164,"DTD2","112487","D-aminoacyl-tRNA deacylase 2"
"ENSG00000184792",56.2026694425113,-0.601559043069363,0.237022136227042,-2.53798675788296,0.011149220299035,0.0196293669156658,"OSBP2","23762","oxysterol binding protein 2"
"ENSG00000088179",187.516476145539,-0.337173579042,0.132924743484754,-2.53657498372884,0.0111942766724374,0.0197060812144881,"PTPN4","5775","protein tyrosine phosphatase non-receptor type 4"
"ENSG00000152348",78.4409669391825,-0.494484680776381,0.194963304001313,-2.53629616767805,0.0112031941060919,0.0197191656661956,"ATG10","83734","autophagy related 10"
"ENSG00000170260",146.187743833285,0.383679214071422,0.151326767282141,2.53543521058684,0.0112307701131625,0.0197650839595898,"ZNF212","7988","zinc finger protein 212"
"ENSG00000180011",481.795262178497,-0.215207218724384,0.0848849675364283,-2.53528068597102,0.0112357258313493,0.0197711858097485,"PTGR3","284273","prostaglandin reductase 3"
"ENSG00000112234",296.727170093999,-0.264174048693819,0.104228475499238,-2.534566944671,0.0112586412493596,0.0198088850276851,"FBXL4","26235","F-box and leucine rich repeat protein 4"
"ENSG00000134262",123.090390650123,-0.390971689071599,0.154296193877504,-2.5339036514536,0.0112799741737376,0.0198437903278917,"AP4B1","10717","adaptor related protein complex 4 subunit beta 1"
"ENSG00000063245",2998.81564457202,-0.123325671277424,0.0486762015116289,-2.53359275061678,0.0112899857565577,0.0198587724564428,"EPN1","29924","epsin 1"
"ENSG00000136960",122.997424276659,0.438420275225351,0.173097826325577,2.53278902763766,0.0113159036969786,0.0199017257551999,"ENPP2","5168","ectonucleotide pyrophosphatase/phosphodiesterase 2"
"ENSG00000178980",1070.07815010529,-0.159470355376139,0.0629750771558089,-2.53227725281841,0.011332434597286,0.0199281605085599,"SELENOW","6415","selenoprotein W"
"ENSG00000139343",399.506224200639,-0.236650449657364,0.0935139709270457,-2.53064271906478,0.0113853755554601,0.020018607112473,"SNRPF","6636","small nuclear ribonucleoprotein polypeptide F"
"ENSG00000167548",1864.89604502166,-0.180410661450141,0.0713309770376033,-2.52920496735989,0.0114321243113161,0.0200981436271211,"KMT2D","8085","lysine methyltransferase 2D"
"ENSG00000105058",1250.03758627529,-0.155451902993857,0.0614925741540072,-2.52797846134283,0.0114721389648775,0.0201658218278856,"FAM32A","26017","family with sequence similarity 32 member A"
"ENSG00000280550",16.3090097845639,-1.18336121756937,0.468152165623837,-2.52772774423137,0.0114803338751606,0.0201775565078581,NA,NA,NA
"ENSG00000204991",33.9457988626735,0.761548951140074,0.30149468419325,2.52591170281444,0.0115398480665768,0.0202794736729654,"SPIRE2","84501","spire type actin nucleation factor 2"
"ENSG00000161904",896.069679426621,0.167447608114109,0.0663035719322461,2.52546888854222,0.011554401157251,0.0203023622397947,"LEMD2","221496","LEM domain nuclear envelope protein 2"
"ENSG00000166199",211.121480216986,-0.321550568206144,0.127341469061229,-2.52510490554757,0.0115663756510317,0.0203207144705031,"ALKBH3","221120","alkB homolog 3, alpha-ketoglutarate dependent dioxygenase"
"ENSG00000116350",954.44477712099,-0.167015539169801,0.0662051735642422,-2.52269619092136,0.0116458966791204,0.0204577171924451,"SRSF4","6429","serine and arginine rich splicing factor 4"
"ENSG00000109118",567.259857521388,0.210492029051421,0.083440973791331,2.52264588351784,0.0116475626804143,0.0204579380483025,"PHF12","57649","PHD finger protein 12"
"ENSG00000164211",705.750267393736,0.192839495630271,0.0764650235898415,2.52193076751879,0.0116712676408909,0.0204968632561567,"STARD4","134429","StAR related lipid transfer domain containing 4"
"ENSG00000273802",41.4513213946772,0.672244714076501,0.266643287046647,2.52113871503128,0.0116975728694358,0.0205403441105032,"H2BC8","8339","H2B clustered histone 8"
"ENSG00000103507",927.999601358934,0.174146130398815,0.0690789798390397,2.52097136935999,0.0117031373906834,0.0205473986547332,"BCKDK","10295","branched chain keto acid dehydrogenase kinase"
"ENSG00000157111",89.9228013657134,-0.45594740191738,0.180962745792241,-2.51956500726864,0.0117499941273253,0.0206269392015773,"TMEM171","134285","transmembrane protein 171"
"ENSG00000177946",84.5813623231622,0.475101297681991,0.188656560177661,2.51833966035732,0.0117909554317915,0.0206961107499742,"CENPBD1P","92806","CENPB DNA-binding domain containing 1, pseudogene"
"ENSG00000091073",170.734948898289,0.340310721685843,0.135183457841326,2.51739914868348,0.011822481026177,0.0207487041476854,"DTX2","113878","deltex E3 ubiquitin ligase 2"
"ENSG00000109670",270.953327622421,0.27426851532354,0.108957045162023,2.51721689878513,0.0118285986124853,0.0207566979483458,"FBXW7","55294","F-box and WD repeat domain containing 7"
"ENSG00000162551",36.9472559900737,-0.717298719587298,0.285203099135908,-2.51504531949523,0.0119017083657046,0.0208794730568338,"ALPL","249","alkaline phosphatase, biomineralization associated"
"ENSG00000089682",177.533843968008,0.331379512458965,0.13175706081442,2.51507972635876,0.0119005468858065,0.0208794730568338,"RBM41","55285","RNA binding motif protein 41"
"ENSG00000173614",221.895316976591,-0.295823143958952,0.117682145972411,-2.51374702181505,0.011945608798478,0.0209537210857613,"NMNAT1","64802","nicotinamide nucleotide adenylyltransferase 1"
"ENSG00000051108",1478.41356996884,0.140212751342672,0.0557906111192271,2.51319619071802,0.0119642778504854,0.0209836971358968,"HERPUD1","9709","homocysteine inducible ER protein with ubiquitin like domain 1"
"ENSG00000175348",722.834578511719,-0.191319421260701,0.0761285124898681,-2.51311125100682,0.0119671589717933,0.0209859790683072,"TMEM9B","56674","TMEM9 domain family member B"
"ENSG00000168002",572.12602154366,0.198807015575828,0.0791192804544447,2.51275055124265,0.0119794006178936,0.0210046731362195,"POLR2G","5436","RNA polymerase II subunit G"
"ENSG00000177272",7.17201893499735,-1.77511030628698,0.706528596167102,-2.51243943403977,0.0119899684171286,0.0210204277344644,"KCNA3","3738","potassium voltage-gated channel subfamily A member 3"
"ENSG00000157399",32.2649975089891,0.774358893725514,0.308242922232103,2.51217088171268,0.0119990970490755,0.021033655405282,"ARSL","415","arylsulfatase L"
"ENSG00000184983",647.830791816426,-0.200075418547977,0.079656536305978,-2.51172631683913,0.0120142222426164,0.0210573897897112,"NDUFA6","4700","NADH:ubiquinone oxidoreductase subunit A6"
"ENSG00000099381",483.134502322149,0.209838244988333,0.0836342059197968,2.50900026706253,0.0121073392859451,0.0212177965953189,"SETD1A","9739","SET domain containing 1A, histone lysine methyltransferase"
"ENSG00000116815",39.5225102082918,-0.684446738448691,0.272868732894246,-2.50833699848622,0.0121300918897197,0.0212548654985828,"CD58","965","CD58 molecule"
"ENSG00000133398",457.392847768939,-0.224981839886102,0.0897058134797456,-2.50799620625368,0.0121417970737501,0.0212725694147935,"MED10","84246","mediator complex subunit 10"
"ENSG00000124783",4636.451048028,-0.118583629553797,0.0473050030859889,-2.50678832719323,0.0121833647244397,0.0213397666187535,"SSR1","6745","signal sequence receptor subunit 1"
"ENSG00000100632",1067.28405880322,-0.161735594990231,0.0645182375668141,-2.50681979374809,0.0121822802444717,0.0213397666187535,"ERH","2079","ERH mRNA splicing and mitosis factor"
"ENSG00000182180",864.930595882782,0.171196206877996,0.0683156962905025,2.50595713977663,0.0122120421991315,0.0213871762247976,"MRPS16","51021","mitochondrial ribosomal protein S16"
"ENSG00000119711",190.646968019239,-0.338061353365493,0.134911874252425,-2.50579391353624,0.0122176808215971,0.0213942302798224,"ALDH6A1","4329","aldehyde dehydrogenase 6 family member A1"
"ENSG00000074621",127.844921291703,-0.395833890362744,0.158021197597754,-2.50494171908725,0.0122471572110933,0.0214430189925839,"SLC24A1","9187","solute carrier family 24 member 1"
"ENSG00000197647",47.1630209026838,0.633597452452491,0.253248286824591,2.5018824821956,0.0123534923091889,0.0216263457032618,"ZNF433","163059","zinc finger protein 433"
"ENSG00000132603",424.746622161331,-0.223115320791371,0.0891840802792433,-2.50173932491961,0.0123584882393401,0.0216322404843062,"NIP7","51388","nucleolar pre-rRNA processing protein NIP7"
"ENSG00000262919",284.616116959111,-0.280081104765705,0.111958138382057,-2.50165918095145,0.0123612859002874,0.0216342863786557,"CCNQ","92002","cyclin Q"
"ENSG00000138002",251.068045596305,-0.280017309563735,0.111978334662884,-2.50063827441925,0.0123969727642634,0.0216938856725885,"IFT172","26160","intraflagellar transport 172"
"ENSG00000131015",208.54788513594,0.306836561620302,0.122756362842877,2.49955728985748,0.0124348591555622,0.0217573177847684,"ULBP2","80328","UL16 binding protein 2"
"ENSG00000166452",319.046157127378,0.254013764345385,0.101639892686498,2.49915419656015,0.0124490130124638,0.0217792137554721,"AKIP1","56672","A-kinase interacting protein 1"
"ENSG00000188315",91.2999828342342,0.459596948443329,0.183909421304894,2.49903971847851,0.0124530352937531,0.021783381373848,"C3orf62","375341","chromosome 3 open reading frame 62"
"ENSG00000129048",7.03641793315763,1.77276463192569,0.709424672526066,2.49887648481884,0.0124587726328193,0.021790547551897,"ACKR4","51554","atypical chemokine receptor 4"
"ENSG00000176390",186.366024289062,0.337691975340981,0.135143182311098,2.49877181790509,0.0124624526986395,0.0217941141202541,"CRLF3","51379","cytokine receptor like factor 3"
"ENSG00000160999",39.5641986305995,0.694321417276866,0.277935774978453,2.4981361875084,0.012484822005525,0.0218274853070138,"SH2B2","10603","SH2B adaptor protein 2"
"ENSG00000181481",188.554519626957,0.3218566241234,0.128837430835509,2.49816083754671,0.012483953851293,0.0218274853070138,"RNF135","84282","ring finger protein 135"
"ENSG00000147676",5.02442318448801,2.21962220003427,0.88853439534839,2.49807121891321,0.0124871104025755,0.0218286128411434,"MAL2","114569","mal, T cell differentiation protein 2"
"ENSG00000108839",18.1359411199066,1.05692625364496,0.423106392400465,2.49801532812718,0.01248907934801,0.0218291817213144,"ALOX12","239","arachidonate 12-lipoxygenase, 12S type"
"ENSG00000058262",15909.1105905587,-0.0954149394802531,0.0382103269725029,-2.49709822030353,0.0125214269198498,0.0218828410986112,"SEC61A1","29927","SEC61 translocon subunit alpha 1"
"ENSG00000196976",76.5734546530525,0.494740675964143,0.198132955181636,2.49701356097271,0.0125244167001878,0.0218851865033409,"LAGE3","8270","L antigen family member 3"
"ENSG00000067560",9860.28280232333,-0.0925819709388929,0.0371063781513996,-2.49504197259955,0.0125942231888223,0.0220042715593183,"RHOA","387","ras homolog family member A"
"ENSG00000160208",1086.5062348552,0.16021559434125,0.0642248548540153,2.49460422612747,0.0126097687859007,0.0220285346592573,"RRP1B","23076","ribosomal RNA processing 1B"
"ENSG00000141298",400.614552941479,-0.242996158439993,0.0974507270180449,-2.49352843098849,0.012648045464803,0.0220924960367587,"SSH2","85464","slingshot protein phosphatase 2"
"ENSG00000089041",6.06113950419273,-1.91915057251326,0.769790100693283,-2.49308294661733,0.0126639258422825,0.0221173258431553,"P2RX7","5027","purinergic receptor P2X 7"
"ENSG00000134697",1120.99195140835,-0.159788734113976,0.0641130646794912,-2.49229599166377,0.0126920219034833,0.0221634807943814,"GNL2","29889","G protein nucleolar 2"
"ENSG00000265241",853.14764163755,0.179517685558145,0.0720533934679532,2.49145358626292,0.0127221587991724,0.0222131869555156,"RBM8A","9939","RNA binding motif protein 8A"
"ENSG00000107960",198.252587596817,-0.309889815966696,0.124438723144164,-2.49030051206556,0.0127635124855632,0.0222824622546333,"STN1","79991","STN1 subunit of CST complex"
"ENSG00000178252",1988.92408886842,0.127827348833861,0.0513434837551956,2.48965086676508,0.0127868636253072,0.0223202947392996,"WDR6","11180","WD repeat domain 6"
"ENSG00000123600",210.415848931249,-0.309091342865819,0.124172460366001,-2.48921010306767,0.012802728150841,0.0223450506306793,"METTL8","79828","methyltransferase 8, tRNA N3-cytidine"
"ENSG00000178201",12.8813045081569,1.24044784566799,0.498398985655851,2.48886510881571,0.0128151577707575,0.0223638057431614,"VN1R1","57191","vomeronasal 1 receptor 1"
"ENSG00000184785",185.542825861297,0.33643387903082,0.135178932137872,2.48880408884783,0.0128173573387429,0.0223647057505496,"SMIM10","644538","small integral membrane protein 10"
"ENSG00000141431",19.3747129588475,1.03209693890878,0.415042856484534,2.48672377510788,0.0128925458835941,0.0224929455439245,"ASXL3","80816","ASXL transcriptional regulator 3"
"ENSG00000166598",17466.1721109092,0.102541069097591,0.0412437930111664,2.48621820669667,0.012910877423552,0.0225219692592091,"HSP90B1","7184","heat shock protein 90 beta family member 1"
"ENSG00000134253",34.5950146010897,-0.757844522988903,0.304951851508476,-2.48512845303331,0.0129504695354913,0.0225880678096383,"TRIM45","80263","tripartite motif containing 45"
"ENSG00000114026",188.799867016796,-0.323564459122961,0.130218707295521,-2.48477707883137,0.0129632582781925,0.0226074049961861,"OGG1","4968","8-oxoguanine DNA glycosylase"
"ENSG00000166411",358.462963796246,-0.240588113795045,0.0968307166647446,-2.48462597491692,0.0129687613452782,0.0226140328460004,"IDH3A","3419","isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha"
